id,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,bed_type,price,price_r,minimum_nights,review,reviews_per_month
3230459,Noe Valley,37.74247415,-122.4249913,Entire home/apt,2,0,1,Real Bed,139,Medium,3,Medium,1.79
12290613,Noe Valley,37.74670683,-122.4315335,Entire home/apt,3,0,2,Real Bed,129,Medium,1,High,4.15
7982082,Noe Valley,37.74697196,-122.4381695,Entire home/apt,4,2,2,Real Bed,450,Very High,2,Very High,0.48
2412158,Noe Valley,37.74868819,-122.43213,Entire home/apt,4,1,2,Real Bed,220,High,30,Medium,3.06
6887081,Noe Valley,37.75544179,-122.435235,Entire home/apt,4,2,2,Real Bed,349,Very High,2,High,1.24
1003591,Noe Valley,37.74206387,-122.4345603,Private room,2,1,1,Real Bed,99,Low,1,Very High,0.03
6885422,Noe Valley,37.75209135,-122.4260511,Entire home/apt,6,4,4,Real Bed,375,Very High,2,High,0.75
1001415,Noe Valley,37.75632347,-122.4266735,Entire home/apt,3,1,1,Real Bed,275,Very High,3,Medium,0.71
5478400,Noe Valley,37.75514952,-122.4372549,Private room,1,1,1,Real Bed,135,Medium,1,High,2.36
6425800,Noe Valley,37.75085736,-122.4314684,Private room,2,1,1,Real Bed,168,High,2,Medium,1.45
1805489,Noe Valley,37.75009376,-122.4376299,Entire home/apt,6,2,3,Real Bed,249,High,30,High,1.38
5247898,Noe Valley,37.74598096,-122.4250294,Private room,2,1,1,Real Bed,109,Medium,25,High,3.03
4279446,Noe Valley,37.75101859,-122.4321176,Entire home/apt,4,1,2,Real Bed,200,High,3,Medium,0.44
87640,Noe Valley,37.74549597,-122.4289845,Private room,2,1,1,Real Bed,115,Medium,3,High,3.46
8195090,Noe Valley,37.75377499,-122.4419746,Entire home/apt,2,0,1,Futon,125,Medium,2,High,5.15
25094,Noe Valley,37.74187613,-122.4312154,Private room,2,1,1,Real Bed,150,Medium,5,Very High,0.63
4227479,Noe Valley,37.74389012,-122.4297939,Private room,2,1,1,Real Bed,120,Medium,2,High,0.73
16456337,Noe Valley,37.74983125,-122.4386032,Private room,2,1,1,Real Bed,72,Low,2,Very High,6.79
5632275,Noe Valley,37.75437318,-122.4295364,Entire home/apt,2,1,1,Real Bed,165,High,2,Medium,3.26
2404647,Noe Valley,37.7480203,-122.4352134,Private room,1,1,1,Real Bed,145,Medium,4,Medium,0.23
2345981,Noe Valley,37.74561318,-122.4251359,Entire home/apt,4,2,2,Real Bed,200,High,3,Medium,0.4
6331695,Noe Valley,37.74206855,-122.4306852,Entire home/apt,3,1,2,Real Bed,170,High,1,Medium,6.68
4730653,Noe Valley,37.74930793,-122.435677,Entire home/apt,2,1,1,Real Bed,149,Medium,2,Medium,3.97
8014841,Noe Valley,37.75161774,-122.4340259,Entire home/apt,6,3,3,Real Bed,375,Very High,2,Medium,0.12
11824639,Noe Valley,37.74533105,-122.4318299,Private room,2,1,1,Real Bed,75,Low,8,Very High,0.09
6090770,Noe Valley,37.74260516,-122.4289086,Private room,2,1,1,Real Bed,105,Medium,28,Very High,0.25
733191,Noe Valley,37.75187559,-122.4328733,Entire home/apt,4,2,2,Real Bed,290,Very High,5,High,0.42
12905896,Noe Valley,37.74575915,-122.4337408,Private room,1,1,1,Real Bed,125,Medium,1,Very High,0.42
7679393,Noe Valley,37.75391849,-122.4296615,Entire home/apt,4,1,1,Real Bed,140,Medium,3,Medium,0.43
6424975,Noe Valley,37.75371348,-122.4308184,Entire home/apt,3,1,1,Real Bed,156,High,2,Medium,0.37
10517693,Noe Valley,37.75218425,-122.4419707,Entire home/apt,2,0,1,Real Bed,125,Medium,2,High,5.57
8595304,Noe Valley,37.74655647,-122.4374543,Private room,1,1,1,Real Bed,225,High,2,Medium,0.36
5499928,Noe Valley,37.75613141,-122.4406872,Entire home/apt,4,1,1,Airbed,300,Very High,14,Medium,1.11
8480722,Noe Valley,37.75317422,-122.4364284,Entire home/apt,4,2,3,Real Bed,229,High,2,High,1.92
8269523,Noe Valley,37.74303748,-122.4326084,Private room,2,1,1,Real Bed,145,Medium,3,Very High,0.05
15150709,Noe Valley,37.74489588,-122.430665,Entire home/apt,4,2,2,Real Bed,220,High,1,High,0.95
666620,Noe Valley,37.75167337,-122.4318527,Entire home/apt,5,2,2,Real Bed,445,Very High,3,Medium,0.91
7973885,Noe Valley,37.75197959,-122.4274768,Entire home/apt,2,1,1,Real Bed,160,High,3,Medium,0.16
15166399,Noe Valley,37.75392829,-122.4368292,Entire home/apt,2,1,1,Real Bed,175,High,3,Very High,1.08
650082,Noe Valley,37.74248691,-122.4282712,Entire home/apt,2,1,1,Real Bed,99,Low,30,Medium,0.18
7580383,Noe Valley,37.74618311,-122.4269091,Entire home/apt,9,4,5,Real Bed,556,Very High,5,High,0.26
16018745,Noe Valley,37.74919863,-122.4383697,Entire home/apt,5,2,3,Real Bed,400,Very High,30,Very High,0.67
10317012,Noe Valley,37.75626644,-122.4392763,Entire home/apt,2,1,1,Real Bed,190,High,1,Very High,0.07
207980,Noe Valley,37.74445892,-122.4377567,Entire home/apt,8,3,5,Real Bed,295,Very High,2,Medium,3.13
4384518,Noe Valley,37.7418861,-122.4299183,Entire home/apt,8,3,4,Real Bed,299,Very High,3,Medium,1.66
6335352,Noe Valley,37.75341281,-122.4403329,Entire home/apt,8,3,3,Real Bed,300,Very High,3,Medium,1.07
6764924,Noe Valley,37.74243715,-122.424268,Entire home/apt,5,3,3,Real Bed,250,High,5,Medium,0.29
10545518,Noe Valley,37.75006626,-122.4392544,Entire home/apt,5,3,3,Real Bed,595,Very High,2,Very High,2
10889831,Noe Valley,37.75377588,-122.4384543,Private room,2,1,1,Real Bed,125,Medium,2,High,3.31
6957662,Noe Valley,37.74858342,-122.4358235,Entire home/apt,3,1,2,Real Bed,225,High,5,High,1.73
5478359,Noe Valley,37.75174299,-122.4331209,Private room,2,1,1,Real Bed,146,Medium,3,High,1.85
108535,Noe Valley,37.74877853,-122.4261578,Entire home/apt,2,1,2,Real Bed,175,High,7,Very High,0.16
4663132,Noe Valley,37.74497791,-122.432745,Entire home/apt,8,3,5,Real Bed,575,Very High,3,High,0.42
8005452,Noe Valley,37.75113868,-122.4323261,Entire home/apt,6,2,3,Real Bed,295,Very High,5,High,1.46
4663060,Noe Valley,37.74471278,-122.4313357,Entire home/apt,4,1,2,Real Bed,140,Medium,1,Medium,4.8
4532551,Noe Valley,37.75222671,-122.428562,Entire home/apt,4,1,2,Real Bed,229,High,3,High,2.61
3319023,Noe Valley,37.75183035,-122.4293101,Private room,2,1,1,Real Bed,200,High,2,Low,0.05
12522561,Noe Valley,37.74684837,-122.431814,Entire home/apt,4,2,3,Real Bed,150,Medium,7,High,0.71
2876562,Noe Valley,37.75469785,-122.4365757,Entire home/apt,5,1,3,Real Bed,175,High,2,High,5.82
1992217,Noe Valley,37.75618986,-122.4288093,Private room,2,1,1,Real Bed,180,High,2,High,4.96
13395948,Noe Valley,37.742663,-122.4257961,Entire home/apt,5,2,4,Real Bed,225,High,5,Low,0.11
14576746,Noe Valley,37.75137693,-122.4327948,Entire home/apt,2,0,1,Real Bed,200,High,1,Very High,1.38
12026856,Noe Valley,37.74538811,-122.4304595,Private room,2,1,1,Real Bed,85,Low,1,Medium,8.62
5317789,Noe Valley,37.74731007,-122.4326377,Entire home/apt,2,2,2,Futon,125,Medium,1,High,0.55
15636250,Noe Valley,37.74718888,-122.4277652,Private room,1,1,1,Real Bed,99,Low,3,Medium,2.43
4531215,Noe Valley,37.75308563,-122.4281436,Entire home/apt,6,2,3,Real Bed,269,Very High,2,Very High,0.17
7807992,Noe Valley,37.7466604,-122.4346039,Private room,2,1,1,Real Bed,48,Low,4,High,0.71
3630011,Noe Valley,37.75295198,-122.429353,Private room,2,1,1,Real Bed,185,High,2,Very High,0.16
4907924,Noe Valley,37.75272934,-122.4411298,Private room,2,1,1,Real Bed,119,Medium,28,Medium,1.41
12116877,Noe Valley,37.74948121,-122.4299751,Entire home/apt,10,3,4,Real Bed,321,Very High,30,Medium,3.76
16052484,Noe Valley,37.75261461,-122.4310824,Private room,2,1,1,Real Bed,150,Medium,1,Very High,1.1
13411775,Noe Valley,37.74983563,-122.4356733,Entire home/apt,4,1,2,Real Bed,249,High,3,Low,0.12
2172285,Noe Valley,37.7490668,-122.4253796,Private room,1,1,1,Real Bed,75,Low,1,Medium,0.03
1080933,Noe Valley,37.74303502,-122.4287371,Private room,2,1,1,Real Bed,91,Low,7,Medium,0.22
4311670,Noe Valley,37.75297198,-122.4272473,Private room,1,1,1,Real Bed,95,Low,1,Medium,0.75
15596368,Noe Valley,37.74372845,-122.430622,Private room,2,1,1,Real Bed,100,Low,1,Medium,4
1516321,Noe Valley,37.75282183,-122.4376768,Private room,2,1,1,Real Bed,150,Medium,3,High,0.32
2482884,Noe Valley,37.74497082,-122.4287632,Private room,1,1,1,Real Bed,80,Low,1,High,0.33
6677173,Noe Valley,37.74793767,-122.4349958,Entire home/apt,6,3,3,Real Bed,500,Very High,3,High,1.31
9067632,Noe Valley,37.74389699,-122.4254731,Private room,1,1,1,Real Bed,76,Low,1,High,3.95
6523507,Noe Valley,37.74744439,-122.4357351,Entire home/apt,2,0,1,Real Bed,265,Very High,4,High,1.28
15311500,Noe Valley,37.75016599,-122.4305179,Private room,2,1,1,Real Bed,117,Medium,2,Low,0.34
1106534,Noe Valley,37.74552714,-122.4380539,Entire home/apt,5,2,3,Real Bed,265,Very High,3,Medium,1.76
3449451,Noe Valley,37.75237606,-122.4280577,Entire home/apt,5,3,4,Real Bed,370,Very High,5,Very High,0.09
3105361,Noe Valley,37.75229278,-122.431246,Entire home/apt,4,2,1,Real Bed,225,High,2,High,0.96
10544737,Noe Valley,37.74504632,-122.4313278,Entire home/apt,4,2,2,Real Bed,150,Medium,2,Medium,1.68
6727254,Noe Valley,37.7532274,-122.4374096,Private room,2,1,1,Real Bed,105,Medium,2,Medium,0.61
10347570,Noe Valley,37.75304918,-122.4366792,Entire home/apt,3,1,2,Real Bed,175,High,3,High,3.58
8053292,Noe Valley,37.7514367,-122.4427369,Entire home/apt,2,1,1,Real Bed,145,Medium,30,Medium,2.72
4121114,Noe Valley,37.75240992,-122.4370686,Private room,4,1,3,Real Bed,145,Medium,2,Medium,2.02
15662917,Noe Valley,37.75024826,-122.4383702,Private room,2,1,1,Real Bed,135,Medium,2,High,3.33
6677011,Noe Valley,37.75013072,-122.4364581,Entire home/apt,3,2,2,Real Bed,265,Very High,6,Medium,0.48
898833,Noe Valley,37.74473644,-122.4273097,Private room,1,1,1,Real Bed,88,Low,7,Medium,0.29
5672388,Noe Valley,37.74514934,-122.4363985,Private room,2,1,1,Real Bed,225,High,1,Very High,0.21
8085920,Noe Valley,37.75345398,-122.4419578,Private room,1,1,1,Real Bed,175,High,28,Very High,0.27
1434314,Noe Valley,37.74645482,-122.4333624,Entire home/apt,6,3,4,Real Bed,490,Very High,3,High,1.44
8310864,Noe Valley,37.75508965,-122.4364699,Entire home/apt,2,0,1,Real Bed,225,High,1,High,0.83
6348742,Noe Valley,37.75326232,-122.43598,Entire home/apt,4,1,3,Real Bed,269,Very High,2,High,1.93
515430,Noe Valley,37.74440717,-122.4282586,Entire home/apt,3,1,2,Real Bed,179,High,2,High,3.42
14917006,Noe Valley,37.74433634,-122.4356252,Entire home/apt,3,1,1,Real Bed,155,High,2,High,5.1
4263821,Noe Valley,37.75092994,-122.4270217,Private room,1,1,1,Real Bed,70,Low,2,High,4.31
488297,Noe Valley,37.75613346,-122.440661,Entire home/apt,6,3,3,Real Bed,399,Very High,3,High,2.53
4250927,Noe Valley,37.75038966,-122.4389299,Entire home/apt,6,2,3,Real Bed,271,Very High,30,Very High,1.96
15760530,Noe Valley,37.74801205,-122.4344845,Entire home/apt,2,1,1,Real Bed,160,High,2,High,1.91
15424547,Noe Valley,37.75290013,-122.4255527,Private room,4,1,1,Real Bed,100,Low,30,Medium,4.82
12471652,Noe Valley,37.7497644,-122.4316117,Entire home/apt,4,2,2,Real Bed,275,Very High,1,Very High,1.96
727969,Noe Valley,37.75353962,-122.4337165,Entire home/apt,5,1,2,Real Bed,200,High,1,Medium,2.9
301994,Noe Valley,37.75149307,-122.4257873,Entire home/apt,9,4,6,Real Bed,531,Very High,3,Medium,1.23
301991,Noe Valley,37.75002831,-122.4255437,Entire home/apt,7,3,5,Real Bed,325,Very High,2,Medium,0.21
4463263,Noe Valley,37.75375192,-122.4370895,Entire home/apt,8,4,5,Real Bed,350,Very High,3,Medium,1.53
2170688,Noe Valley,37.74560856,-122.4256221,Entire home/apt,4,0,2,Real Bed,225,High,2,High,3.85
5345792,Noe Valley,37.75613421,-122.4308102,Private room,2,1,1,Real Bed,165,High,3,High,2.69
4874052,Noe Valley,37.75077987,-122.4395153,Entire home/apt,6,2,3,Real Bed,275,Very High,3,High,0.56
728884,Noe Valley,37.75305421,-122.4346487,Entire home/apt,7,2,3,Real Bed,300,Very High,2,High,3.22
7331464,Noe Valley,37.74897773,-122.4312498,Entire home/apt,5,2,3,Real Bed,250,High,3,Very High,1
16703040,Noe Valley,37.75339507,-122.4374282,Entire home/apt,5,2,5,Real Bed,247,High,3,Very High,1.8
1302020,Noe Valley,37.75393935,-122.426403,Entire home/apt,6,2,3,Real Bed,900,Very High,3,Very High,0.11
14294502,Noe Valley,37.75135459,-122.4373723,Entire home/apt,4,2,2,Real Bed,350,Very High,2,Very High,0.5
15424414,Noe Valley,37.75307004,-122.425435,Private room,2,1,1,Real Bed,84,Low,30,Medium,1.25
13474702,Noe Valley,37.75295254,-122.4400595,Entire home/apt,6,3,3,Real Bed,350,Very High,3,Very High,0.11
10410858,Noe Valley,37.75558125,-122.4268563,Entire home/apt,8,4,4,Real Bed,480,Very High,3,Very High,1.29
6248937,Noe Valley,37.74806175,-122.4279357,Entire home/apt,8,4,5,Real Bed,650,Very High,5,Very High,0.15
6748645,Noe Valley,37.75547853,-122.4294132,Entire home/apt,4,3,3,Real Bed,350,Very High,3,Very High,1.12
4949779,Noe Valley,37.75249636,-122.441932,Private room,1,1,1,Real Bed,119,Medium,5,High,1.49
6344096,Noe Valley,37.75194506,-122.4406828,Private room,1,1,1,Real Bed,110,Medium,14,Medium,0.09
9346814,Noe Valley,37.74934509,-122.4283794,Entire home/apt,2,0,2,Real Bed,250,High,4,Very High,0.45
8101619,Noe Valley,37.74551885,-122.4349934,Entire home/apt,6,3,4,Real Bed,250,High,1,Medium,1.01
8592609,Noe Valley,37.75477117,-122.4270921,Entire home/apt,3,1,2,Real Bed,189,High,30,Very High,0.42
14949545,Noe Valley,37.74515135,-122.4294941,Entire home/apt,6,3,3,Real Bed,350,Very High,2,High,2.15
9608262,Noe Valley,37.74936681,-122.425087,Entire home/apt,4,2,2,Futon,168,High,2,Medium,0.79
4501272,Noe Valley,37.75371393,-122.4422226,Private room,2,1,1,Real Bed,180,High,1,Medium,0.19
15424108,Noe Valley,37.75314429,-122.4262424,Private room,3,1,1,Real Bed,100,Low,30,High,6
9752333,Noe Valley,37.74559765,-122.4323022,Entire home/apt,2,0,1,Real Bed,135,Medium,2,High,7.03
3744863,Noe Valley,37.75440407,-122.4300607,Private room,5,1,3,Real Bed,165,High,1,High,3.76
8482762,Noe Valley,37.74951642,-122.4363932,Private room,2,1,1,Real Bed,95,Low,3,Very High,0.05
431974,Noe Valley,37.74669939,-122.436581,Private room,2,1,1,Real Bed,125,Medium,3,Medium,2.73
644948,Noe Valley,37.75310613,-122.4267318,Private room,1,1,1,Real Bed,100,Low,1,High,2.25
4462326,Noe Valley,37.75362843,-122.4370618,Private room,2,1,1,Real Bed,105,Medium,2,Medium,1.54
1803219,Noe Valley,37.75288389,-122.4281735,Private room,2,1,1,Real Bed,145,Medium,1,Medium,1.37
6505426,Noe Valley,37.7531561,-122.4372234,Entire home/apt,4,1,2,Real Bed,200,High,2,High,4.59
16619256,Noe Valley,37.74537608,-122.4300208,Private room,2,1,1,Real Bed,99,Low,7,Very High,0.59
9754009,Noe Valley,37.75522644,-122.4382283,Entire home/apt,2,1,2,Real Bed,125,Medium,5,High,1.32
11942127,Noe Valley,37.7430714,-122.4303353,Entire home/apt,6,3,3,Real Bed,260,Very High,2,Very High,0.56
1332629,Noe Valley,37.75605603,-122.4262125,Entire home/apt,5,2,3,Real Bed,2000,Very High,3,Very High,0.04
6870420,Noe Valley,37.75323221,-122.435879,Entire home/apt,7,4,4,Real Bed,1100,Very High,2,Very High,0.34
10885556,Noe Valley,37.74670225,-122.4357922,Private room,2,1,1,Real Bed,150,Medium,1,Very High,0.86
15424011,Noe Valley,37.75471441,-122.425939,Private room,4,1,1,Real Bed,100,Low,30,Medium,6.39
6953447,Noe Valley,37.7526794,-122.4263257,Entire home/apt,2,1,1,Real Bed,150,Medium,3,Very High,0.05
15027416,Noe Valley,37.75151922,-122.4419723,Entire home/apt,4,2,2,Real Bed,295,Very High,1,Medium,0.62
13061371,Noe Valley,37.74785699,-122.4438336,Entire home/apt,4,2,2,Real Bed,350,Very High,3,Very High,0.21
15423910,Noe Valley,37.75278938,-122.4263528,Private room,2,1,1,Real Bed,100,Low,30,Medium,6.4
8187584,Noe Valley,37.74843675,-122.4281972,Private room,3,1,1,Real Bed,100,Low,1,Medium,5.4
5364086,Noe Valley,37.75213026,-122.4409738,Entire home/apt,4,1,2,Real Bed,275,Very High,30,Medium,1.06
39174,Noe Valley,37.74830167,-122.424885,Entire home/apt,2,1,2,Real Bed,100,Low,30,Medium,0.28
728585,Noe Valley,37.74935445,-122.4353184,Private room,2,1,1,Real Bed,139,Medium,3,High,2.78
2021458,Noe Valley,37.75360422,-122.4285648,Private room,1,1,1,Real Bed,80,Low,4,Medium,0.2
8525901,Noe Valley,37.75465348,-122.4391737,Entire home/apt,2,1,1,Real Bed,190,High,2,Very High,0.24
15423541,Noe Valley,37.75286322,-122.4256581,Private room,2,1,1,Real Bed,84,Low,30,Medium,1.6
3957762,Noe Valley,37.75312758,-122.4296898,Private room,2,1,1,Futon,176,High,2,Very High,0.05
567239,Noe Valley,37.74472431,-122.4369879,Private room,2,1,1,Real Bed,95,Low,1,Medium,6.56
9476010,Noe Valley,37.74920071,-122.4406443,Entire home/apt,8,3,3,Real Bed,595,Very High,2,High,0.92
13637547,Noe Valley,37.75634779,-122.4266932,Entire home/apt,4,0,2,Real Bed,163,High,3,Very High,2.96
6609412,Noe Valley,37.74894578,-122.4292705,Entire home/apt,8,4,5,Real Bed,1000,Very High,1,High,0.64
5558933,Noe Valley,37.75342132,-122.4280009,Entire home/apt,5,1,3,Real Bed,189,High,2,High,0.75
8486422,Noe Valley,37.75366136,-122.431497,Private room,2,1,1,Real Bed,175,High,1,High,1.63
9882522,Noe Valley,37.75362594,-122.4269637,Private room,1,1,1,Real Bed,79,Low,2,Medium,0.61
14619235,Noe Valley,37.74788547,-122.4386613,Entire home/apt,6,2,3,Real Bed,270,Very High,2,Low,0.94
283223,Noe Valley,37.75538195,-122.4359852,Entire home/apt,6,3,4,Real Bed,299,Very High,2,High,0.21
576018,Noe Valley,37.75362677,-122.4313756,Entire home/apt,8,4,5,Real Bed,947,Very High,2,Very High,0.59
9214120,Noe Valley,37.74681187,-122.4258211,Entire home/apt,6,3,3,Real Bed,750,Very High,2,Very High,0.06
1438864,Noe Valley,37.74703281,-122.4349448,Private room,2,1,2,Real Bed,180,High,2,High,1.69
4678599,Noe Valley,37.74951021,-122.4394747,Entire home/apt,6,3,4,Real Bed,195,High,4,Very High,0.2
1906323,Noe Valley,37.75205621,-122.4300922,Entire home/apt,6,4,4,Real Bed,700,Very High,3,Very High,0.44
1709713,Noe Valley,37.74366215,-122.4297617,Entire home/apt,8,4,3,Real Bed,450,Very High,1,High,0.64
770991,Noe Valley,37.74258505,-122.4280415,Entire home/apt,2,1,1,Real Bed,145,Medium,3,High,1.88
2164917,Noe Valley,37.75091795,-122.4274443,Private room,2,1,1,Real Bed,90,Low,2,High,4.34
2967728,Noe Valley,37.74726839,-122.4336088,Entire home/apt,3,2,2,Real Bed,225,High,7,Very High,0.12
15888970,Noe Valley,37.75167712,-122.4282072,Private room,2,1,1,Real Bed,90,Low,2,Very High,0.97
284117,Noe Valley,37.74334023,-122.4293165,Entire home/apt,2,1,1,Real Bed,130,Medium,3,Medium,2.19
557548,Noe Valley,37.74856289,-122.4292491,Private room,1,1,1,Real Bed,99,Low,3,Medium,0.34
10949161,Noe Valley,37.74676128,-122.425386,Entire home/apt,2,1,1,Real Bed,140,Medium,2,Very High,0.31
15295068,Noe Valley,37.75421046,-122.4337549,Private room,1,1,1,Real Bed,100,Low,1,Very High,0.66
13275460,Noe Valley,37.7460179,-122.4297952,Entire home/apt,6,3,4,Real Bed,400,Very High,3,Very High,0.23
1598170,Noe Valley,37.74516557,-122.4254796,Entire home/apt,8,4,6,Real Bed,500,Very High,5,High,0.66
14672663,Noe Valley,37.74981974,-122.4281592,Private room,2,1,1,Real Bed,90,Low,2,Medium,0.28
13603043,Noe Valley,37.75388119,-122.4322871,Entire home/apt,2,1,1,Real Bed,215,High,2,High,2.55
585225,Noe Valley,37.74555308,-122.4338365,Entire home/apt,2,1,1,Real Bed,99,Low,2,Medium,5.94
16856770,Noe Valley,37.74975413,-122.4274312,Private room,1,2,1,Real Bed,90,Low,2,Very High,1.3
6277389,Noe Valley,37.75184093,-122.4301733,Private room,1,1,1,Real Bed,99,Low,3,Medium,0.85
8964795,Noe Valley,37.75053586,-122.4422492,Entire home/apt,6,2,3,Real Bed,25,Low,30,Medium,3.34
10827932,Noe Valley,37.7442963,-122.4269936,Entire home/apt,4,1,1,Real Bed,200,High,4,Very High,0.07
16913314,Noe Valley,37.74589261,-122.4312872,Entire home/apt,4,2,2,Real Bed,219,High,14,Very High,1
10963006,Noe Valley,37.74298412,-122.4339127,Entire home/apt,6,3,3,Real Bed,350,Very High,2,Very High,0.49
8147820,Noe Valley,37.75464418,-122.4403242,Entire home/apt,2,1,1,Real Bed,175,High,3,Medium,0.11
8793569,Noe Valley,37.75612266,-122.4258762,Private room,2,1,1,Real Bed,120,Medium,2,High,1.28
15700787,Noe Valley,37.75490633,-122.4300876,Entire home/apt,8,2,4,Real Bed,199,High,2,Medium,6.58
14746238,Noe Valley,37.75452649,-122.4352255,Entire home/apt,4,1,1,Real Bed,250,High,1,Very High,0.16
9586933,Noe Valley,37.75256736,-122.4296462,Private room,3,1,3,Real Bed,50,Low,31,Very High,0.14
10900701,Noe Valley,37.74240614,-122.4360005,Entire home/apt,4,1,1,Real Bed,180,High,1,High,1.21
4359626,Noe Valley,37.75377956,-122.436978,Entire home/apt,2,1,1,Real Bed,185,High,4,High,0.64
1267206,Noe Valley,37.74263645,-122.4257576,Private room,2,1,1,Real Bed,108,Medium,3,Medium,0.92
6784032,Noe Valley,37.75243957,-122.4313724,Entire home/apt,8,3,3,Real Bed,987,Very High,2,Very High,0.1
12026845,Noe Valley,37.74620576,-122.4298202,Private room,2,1,1,Real Bed,85,Low,1,High,6.75
2132457,Noe Valley,37.75367784,-122.4343366,Entire home/apt,2,1,1,Real Bed,110,Medium,2,Medium,1.04
7129539,Noe Valley,37.74720328,-122.4341374,Entire home/apt,4,1,2,Real Bed,119,Medium,1,Medium,5.02
